Index,x,y,z,ROLL,PITCH,YAW
23,-415.6514183441809,1208.9104423486438,670.0678878937406,174.19354838709677,46.45161290322581,113.2258064516129
24,-498.1480331038753,1596.9552277792322,-902.1468026893203,11.612903225806452,92.90322580645162,252.5806451612903
25,-350.0157336621923,1253.789358368104,-615.0073661339127,174.19354838709677,174.19354838709677,357.0967741935484
26,-759.0269314923296,1346.8188282440885,252.7103154166289,0.0,11.612903225806452,217.74193548387098
27,-431.2573513912762,1375.5508031617462,144.95170835801474,69.6774193548387,162.5806451612903,299.03225806451616
28,-830.8916995755455,1523.097696811185,308.0618034782141,116.12903225806453,81.29032258064515,240.96774193548387
29,756.2028061851689,1657.2787297597383,643.8635749415549,127.74193548387098,0.0,240.96774193548387
30,927.173490083467,1440.9686327280865,-344.0367789116918,162.5806451612903,11.612903225806452,148.06451612903226
31,191.0634313288698,1639.9735035706867,549.8594749546264,81.29032258064515,150.96774193548387,217.74193548387098
32,-1038.8910914584492,1415.5793559608435,858.5578424310288,69.6774193548387,34.83870967741935,438.38709677419354
33,-1284.0947982338473,1698.0525781458168,259.75920678635606,0.0,0.0,182.90322580645162
34,499.75324651913587,1729.795976230615,1134.525925330381,11.612903225806452,23.225806451612904,148.06451612903226
35,963.8988130723423,1345.635159987359,-698.1035462534091,116.12903225806453,23.225806451612904,194.51612903225808
36,447.10865518539543,1472.9817396418766,569.2420148437305,162.5806451612903,162.5806451612903,333.8709677419355
37,757.7963911157767,1474.530415185767,490.7606359266658,139.3548387096774,116.12903225806453,206.1290322580645
38,-944.132797284445,1293.4644784277125,799.867565960557,69.6774193548387,139.3548387096774,113.2258064516129
39,662.7500662324616,1740.2586195431327,49.49113211506777,139.3548387096774,127.74193548387098,206.1290322580645
40,334.83408054161004,1314.785315653255,-664.9852036227558,0.0,139.3548387096774,194.51612903225808
41,-32.200305096502824,1464.4465880963223,732.1965176447868,127.74193548387098,127.74193548387098,380.32258064516134
42,1045.566281722018,1283.8121938670938,-112.14924633456826,162.5806451612903,11.612903225806452,159.67741935483872
43,-985.5429133083824,1542.1587342099938,-486.5197096124986,23.225806451612904,23.225806451612904,264.19354838709677
44,402.50071749467065,1804.3451191603713,-259.09518889838023,150.96774193548387,46.45161290322581,240.96774193548387
45,-977.2934540981257,1520.5956227143527,842.6319596395416,127.74193548387098,127.74193548387098,90.0
46,-1404.5046619822067,1627.1935903324277,-635.6938249152007,11.612903225806452,116.12903225806453,124.83870967741936
47,1284.3141276191275,1667.9623669348302,-821.0723723685327,81.29032258064515,0.0,124.83870967741936
48,22.695039134578643,1491.8284441155197,848.7475014579375,34.83870967741935,0.0,113.2258064516129
49,721.5317988744631,1246.6088607061456,565.0999864016713,104.51612903225808,150.96774193548387,101.61290322580645
50,-469.75173420853,1412.2732861717125,-259.02653084453055,58.06451612903226,81.29032258064515,194.51612903225808
51,-959.1217045102882,1296.6495516873924,734.6512569668249,11.612903225806452,69.6774193548387,380.32258064516134
52,124.11129748883312,1359.90368653289,179.9271931293145,116.12903225806453,46.45161290322581,345.48387096774195
53,80.41285379176787,1689.3846426044704,-116.47454735779519,104.51612903225808,11.612903225806452,357.0967741935484
54,345.0313098294801,1719.9286647103747,788.6248480232299,23.225806451612904,23.225806451612904,124.83870967741936
55,992.2908786985598,1554.2399526805227,-114.90176684145084,150.96774193548387,139.3548387096774,287.41935483870964
56,1339.9872349203292,1548.8018486632282,893.7903100618528,23.225806451612904,162.5806451612903,90.0
57,1063.1521458648726,1744.8087164664514,572.9196014597306,46.45161290322581,150.96774193548387,252.5806451612903
58,-1222.6361965989208,1763.292398184889,1041.083396721551,11.612903225806452,104.51612903225808,264.19354838709677
59,-278.7915227537304,1798.1077958795488,835.5393669736211,116.12903225806453,58.06451612903226,229.3548387096774
60,-200.98869475306512,1317.0439760800464,-737.8413152081846,46.45161290322581,58.06451612903226,426.77419354838713
61,193.83194375868217,1480.036299899891,-112.11967642352593,81.29032258064515,174.19354838709677,333.8709677419355
62,615.3684699374224,1576.8098089737443,306.085978470786,58.06451612903226,23.225806451612904,182.90322580645162
63,181.43651531725683,1215.066083070226,-24.776338144606047,58.06451612903226,69.6774193548387,275.80645161290323
64,387.28740722014123,1529.9003544405907,-152.18825313431185,58.06451612903226,0.0,264.19354838709677
65,-290.9885245436243,1714.5963657628488,459.51464367581104,34.83870967741935,81.29032258064515,391.93548387096774
66,-899.8808255526812,1546.60541210311,-133.8122683333573,174.19354838709677,150.96774193548387,252.5806451612903
67,1034.7418945902773,1322.02126923871,63.476068783061024,104.51612903225808,92.90322580645162,322.258064516129
68,-1027.7033083329852,1346.5205516553826,228.0440699813191,162.5806451612903,46.45161290322581,310.64516129032256
69,432.8944763997107,1586.0934129291475,-1015.4545815258867,34.83870967741935,69.6774193548387,275.80645161290323
70,650.1858328377834,1598.3288656923878,397.5992737727992,81.29032258064515,46.45161290322581,148.06451612903226
71,1146.0325565210264,1467.265666245226,676.7471190805597,104.51612903225808,162.5806451612903,299.03225806451616
72,507.8474937575723,1360.3233986824566,726.699300476215,162.5806451612903,11.612903225806452,206.1290322580645
73,-983.2209589041313,1754.9584126549114,408.0597958964811,104.51612903225808,92.90322580645162,171.29032258064515
74,-370.12861963405663,1566.7562471029037,330.07727698351295,81.29032258064515,0.0,148.06451612903226
75,-78.12514833491502,1323.0677412104517,436.7745217747505,81.29032258064515,69.6774193548387,217.74193548387098
76,-936.2128189905197,1538.3466931184057,-248.66715933848997,69.6774193548387,116.12903225806453,101.61290322580645
77,-46.89260792952865,1680.5621185189257,954.7517208591568,150.96774193548387,127.74193548387098,264.19354838709677
78,702.3894495348293,1218.6544414254258,106.8632879003525,150.96774193548387,23.225806451612904,299.03225806451616
79,630.4143196018672,1632.5575971557446,71.14617273070695,69.6774193548387,23.225806451612904,391.93548387096774
80,-1494.081202292519,1732.5961482483472,1000.8312038525544,150.96774193548387,34.83870967741935,182.90322580645162
81,-498.2100262521644,1810.2139454985097,-747.3972638812584,92.90322580645162,81.29032258064515,380.32258064516134
82,-1366.0685190650233,1599.7357514311418,136.68086572950068,92.90322580645162,116.12903225806453,275.80645161290323
83,1213.8344105647445,1410.1255029516499,175.94836989655374,81.29032258064515,11.612903225806452,252.5806451612903
84,-63.81522908698116,1763.1194631050846,-549.497131594652,46.45161290322581,81.29032258064515,101.61290322580645
85,413.2504196233654,1319.8235853584038,-799.6364081155332,58.06451612903226,116.12903225806453,438.38709677419354
86,1008.9016018337187,1698.8926122696232,873.5384227609261,116.12903225806453,150.96774193548387,240.96774193548387
87,1295.7972785172224,1738.6354918213137,718.3222821906481,11.612903225806452,174.19354838709677,426.77419354838713
88,641.4256172004882,1211.8782818500795,-287.3877594100203,92.90322580645162,104.51612903225808,333.8709677419355
89,383.26513212725484,1808.878182678811,-450.74119619444843,23.225806451612904,174.19354838709677,438.38709677419354
90,-577.5558997924653,1337.9338013097324,318.7759378395228,104.51612903225808,58.06451612903226,264.19354838709677
91,1423.997860655226,1670.0123497056886,-995.6336411813999,23.225806451612904,127.74193548387098,194.51612903225808
92,-667.2427460015692,1480.9647131912589,-635.1084247683899,127.74193548387098,139.3548387096774,194.51612903225808
93,1345.7763788855702,1581.7992335459512,112.59878389352468,46.45161290322581,127.74193548387098,403.5483870967742
94,-140.5653203254774,1295.652635905933,249.60247693382803,92.90322580645162,0.0,90.0
95,516.8690035768409,1229.7794221498289,-667.1513480815915,46.45161290322581,34.83870967741935,90.0
96,-658.5606099595651,1328.70585563355,832.238657508371,46.45161290322581,23.225806451612904,391.93548387096774
97,716.616918777943,1247.9141206734676,638.9973416716683,174.19354838709677,81.29032258064515,403.5483870967742
98,248.47043457819584,1402.970105708514,28.088695599152835,23.225806451612904,116.12903225806453,90.0
99,941.7132603364987,1491.6258370950004,564.9222317761146,69.6774193548387,174.19354838709677,113.2258064516129
100,-215.88365391775534,1315.157970068753,-302.03328106675673,11.612903225806452,150.96774193548387,368.7096774193548
101,-190.37382999791745,1338.2245333565884,-583.2077729914312,162.5806451612903,34.83870967741935,171.29032258064515
102,-1354.8788861645153,1760.5597488221092,-586.9864362176918,69.6774193548387,0.0,182.90322580645162
103,-1176.9500515639027,1502.8650048199788,-870.4951642757572,23.225806451612904,162.5806451612903,206.1290322580645
104,-1164.5883042565245,1366.2923737405952,19.893231412976675,127.74193548387098,116.12903225806453,275.80645161290323
105,-247.33806666860332,1388.8263129692507,509.17974634007453,81.29032258064515,69.6774193548387,357.0967741935484
106,1217.8945565383522,1806.8092629200812,-858.5183119623218,116.12903225806453,11.612903225806452,438.38709677419354
107,-178.5800171886848,1205.114254031265,-459.1432903202368,104.51612903225808,34.83870967741935,345.48387096774195
108,-421.73214373152564,1299.4754178462722,-439.29917751067273,104.51612903225808,162.5806451612903,345.48387096774195
109,-333.2917532484059,1438.7311014791817,-758.5718858043352,127.74193548387098,150.96774193548387,90.0
110,1107.02654283109,1368.5726828886493,-496.637273228229,58.06451612903226,11.612903225806452,345.48387096774195
111,-400.0508151026125,1522.2596109567858,-190.95884989735285,139.3548387096774,23.225806451612904,368.7096774193548
112,1141.6239398090045,1609.8192447429672,723.5175359621978,116.12903225806453,104.51612903225808,159.67741935483872
113,-268.57121445050717,1785.7806834048124,134.74453118234953,0.0,116.12903225806453,148.06451612903226
114,-843.9395500641826,1818.63336891337,104.40564478737251,81.29032258064515,116.12903225806453,380.32258064516134
115,844.4271883263742,1672.6756247486921,1024.2056092055748,92.90322580645162,23.225806451612904,194.51612903225808
116,-23.264721064463956,1342.9452950478772,-359.1584408680535,174.19354838709677,116.12903225806453,229.3548387096774
117,1022.0491653883215,1837.564130040068,1188.2418536634214,104.51612903225808,104.51612903225808,264.19354838709677
118,-940.6340045073304,1645.5959317451025,-776.408966910472,46.45161290322581,139.3548387096774,148.06451612903226
119,-268.22397319473976,1437.5344878779206,9.498241194243029,127.74193548387098,150.96774193548387,171.29032258064515
120,1016.5649786183556,1760.4619963945922,-1112.1576778965916,92.90322580645162,0.0,264.19354838709677
121,-15.026599520821193,1330.0469558540908,88.75279375154807,162.5806451612903,58.06451612903226,438.38709677419354
122,438.25421128987375,1219.015981051436,295.1902303934132,11.612903225806452,150.96774193548387,438.38709677419354
123,533.50936861799,1700.5203954517497,757.4348784284998,0.0,116.12903225806453,182.90322580645162
124,777.9765128255068,1843.4482623513723,-878.6502471003242,11.612903225806452,23.225806451612904,426.77419354838713
125,-1012.7572885266144,1416.1634781631542,-740.0433961454892,11.612903225806452,162.5806451612903,113.2258064516129
126,670.9295166800191,1250.1825854554077,668.8316642017828,127.74193548387098,139.3548387096774,217.74193548387098
127,162.97395884830905,1268.3390902688125,-255.39317649140534,46.45161290322581,46.45161290322581,299.03225806451616
128,1108.19418933435,1382.4955252909017,188.61323349181606,127.74193548387098,92.90322580645162,206.1290322580645
129,330.4057860720999,1751.832431551188,-307.99001294027823,92.90322580645162,127.74193548387098,310.64516129032256
130,328.70545239170673,1586.049814439092,-158.53496773249648,116.12903225806453,162.5806451612903,380.32258064516134
131,155.0844422186037,1352.0628756127685,99.32401808125402,69.6774193548387,139.3548387096774,217.74193548387098
132,-335.96742260265205,1718.5510084972484,-835.8924999990687,69.6774193548387,104.51612903225808,229.3548387096774
133,1111.445778631346,1375.7790097499026,20.714030822406748,69.6774193548387,127.74193548387098,136.4516129032258
134,562.19443942067,1604.163238426137,923.1208728921706,150.96774193548387,139.3548387096774,217.74193548387098
135,422.21588846371424,1259.2036017463076,265.5917632609798,127.74193548387098,69.6774193548387,217.74193548387098
136,-159.75067788535782,1366.5376054015678,-214.6247639298398,92.90322580645162,0.0,136.4516129032258
137,202.24394536985403,1367.1379981868715,-365.04521290298993,0.0,69.6774193548387,264.19354838709677
138,-1182.8566301537098,1801.9130490362138,991.6680956623604,81.29032258064515,139.3548387096774,415.1612903225806
139,-1018.3506419513442,1235.3690856676542,202.33361527632158,174.19354838709677,11.612903225806452,426.77419354838713
140,414.77677946407834,1617.9173727739928,530.8654850720454,116.12903225806453,11.612903225806452,124.83870967741936
141,666.2732396263345,1591.8105095765595,1027.7740472174034,104.51612903225808,174.19354838709677,217.74193548387098
142,845.1007051904792,1697.5367465123782,391.5813330684614,116.12903225806453,0.0,136.4516129032258
143,-253.3431613377651,1324.9905532446808,-718.165602592589,92.90322580645162,46.45161290322581,206.1290322580645
144,-226.78641751758093,1763.6787121155912,-1137.4986268342761,139.3548387096774,116.12903225806453,264.19354838709677
145,-717.4080454820579,1839.1369309680974,-729.5621362483519,34.83870967741935,104.51612903225808,391.93548387096774
146,-178.66043955633958,1580.5126115914175,834.1629363409819,23.225806451612904,11.612903225806452,217.74193548387098
147,158.90119388059549,1320.239850222276,473.5704090132449,92.90322580645162,162.5806451612903,380.32258064516134
148,776.3799735772778,1391.7617985668687,-164.40113215454417,104.51612903225808,116.12903225806453,182.90322580645162
149,-1131.1582125692198,1646.341767894018,586.3874761189438,81.29032258064515,46.45161290322581,391.93548387096774
150,1518.752136909039,1731.3622233230803,-443.10715554335144,139.3548387096774,92.90322580645162,322.258064516129
151,-18.657278574162106,1814.2966989232712,-983.060958247086,58.06451612903226,0.0,101.61290322580645
152,-937.502057506592,1529.9507479025867,-246.11153416654759,162.5806451612903,174.19354838709677,345.48387096774195
153,-834.3361455548786,1460.3635816855096,-713.4473458228365,69.6774193548387,69.6774193548387,101.61290322580645
154,-171.3719346841815,1310.873903798159,-64.50167579591107,58.06451612903226,92.90322580645162,113.2258064516129
155,-880.7204387951227,1689.2118388020328,-844.8285481190283,11.612903225806452,11.612903225806452,322.258064516129
156,-1241.0322990970933,1817.7361454270504,130.1077891354854,174.19354838709677,162.5806451612903,299.03225806451616
157,-502.3523234507179,1342.4967064323803,249.02141719023945,162.5806451612903,23.225806451612904,275.80645161290323
158,-570.7880237803837,1303.6549330787004,-438.06975594637356,92.90322580645162,58.06451612903226,310.64516129032256
159,-128.1952110005527,1227.0142564510243,-645.3979077752601,150.96774193548387,23.225806451612904,240.96774193548387
160,406.8697893917259,1704.29221840843,-987.187167943764,34.83870967741935,34.83870967741935,148.06451612903226
161,-1333.635628557892,1763.8080802885888,-528.5658040238892,69.6774193548387,0.0,101.61290322580645
162,291.9304252328704,1810.252622084868,562.7699090647516,81.29032258064515,150.96774193548387,136.4516129032258
163,-207.23855947275746,1715.3491332336948,-1040.4273641739642,150.96774193548387,104.51612903225808,206.1290322580645
164,-742.9992280100698,1687.0152318587322,-530.2878467196911,150.96774193548387,116.12903225806453,345.48387096774195
165,562.131735127147,1682.0580314613032,-231.96746026731034,174.19354838709677,23.225806451612904,322.258064516129
166,-1436.5047178540924,1596.2183728726995,-210.91613760783775,92.90322580645162,11.612903225806452,148.06451612903226
167,447.27856566059734,1436.3595790781653,151.8312710602677,11.612903225806452,139.3548387096774,357.0967741935484
168,-815.0902841711662,1337.1541790765048,552.3909456485054,139.3548387096774,34.83870967741935,171.29032258064515
169,486.41186992559165,1246.6995233522705,505.89371504922696,139.3548387096774,0.0,171.29032258064515
170,123.96808616240911,1519.58399722192,525.8506514152439,11.612903225806452,11.612903225806452,391.93548387096774
171,-1084.9013991831885,1518.7545148743461,436.23100710913786,127.74193548387098,162.5806451612903,252.5806451612903
172,-1076.5966985172477,1448.234606753603,911.2661287343082,174.19354838709677,11.612903225806452,380.32258064516134
173,-721.6240046088817,1643.4885756604067,-557.2598690812531,104.51612903225808,81.29032258064515,345.48387096774195
174,386.8711895127241,1261.7334837855776,-158.14275841177326,150.96774193548387,34.83870967741935,90.0
175,1252.303627449491,1684.0600856540689,963.1179891601736,116.12903225806453,127.74193548387098,287.41935483870964
176,242.5907482937353,1243.3354842186586,668.5855511577907,162.5806451612903,174.19354838709677,391.93548387096774
177,291.1777590682295,1616.4981784107044,-631.5197367321318,92.90322580645162,58.06451612903226,345.48387096774195
178,806.3449011912404,1560.3043234415743,-507.8509296339577,81.29032258064515,81.29032258064515,438.38709677419354
179,260.2175713060534,1338.245308276969,-326.6949520900547,139.3548387096774,116.12903225806453,357.0967741935484
180,1137.017304890783,1460.7207547162918,724.4076978718712,174.19354838709677,150.96774193548387,357.0967741935484
181,122.0516916476118,1826.1101680315217,111.34384468766018,58.06451612903226,174.19354838709677,252.5806451612903
182,-785.93582199378,1821.3857036124832,100.75282029065758,23.225806451612904,150.96774193548387,217.74193548387098
183,-827.3254868080644,1433.4097587555725,666.7421151596831,92.90322580645162,81.29032258064515,403.5483870967742
184,-193.87678479847725,1276.9114057645263,199.22898100609618,34.83870967741935,81.29032258064515,275.80645161290323
185,-685.6807677900222,1825.6435439476738,-259.1046183778614,46.45161290322581,46.45161290322581,182.90322580645162
186,-875.7188559198868,1571.6204167398623,823.9290882602992,34.83870967741935,81.29032258064515,415.1612903225806
187,330.588133404186,1225.8288724850024,-35.502740537507016,104.51612903225808,34.83870967741935,415.1612903225806
188,1400.8158161969588,1741.4420181161604,175.05479826141865,46.45161290322581,11.612903225806452,368.7096774193548
189,-46.37024599295483,1312.0541697185888,707.8449516069194,116.12903225806453,127.74193548387098,310.64516129032256
190,-693.3774679896102,1238.7143515338007,-434.94263608569844,116.12903225806453,46.45161290322581,391.93548387096774
191,1215.6762620451548,1675.2395379190332,231.01898471991066,58.06451612903226,11.612903225806452,194.51612903225808
192,66.1133889937611,1459.7425430964431,-388.5237153109144,34.83870967741935,81.29032258064515,264.19354838709677
193,-1022.4348075217191,1312.5280493050675,512.9652403174359,0.0,127.74193548387098,229.3548387096774
194,-627.4926167298462,1480.6006277738345,259.5386951800675,139.3548387096774,162.5806451612903,287.41935483870964
195,-1363.5060024539384,1802.5066621713677,340.12603136823094,150.96774193548387,92.90322580645162,345.48387096774195
196,64.14264058455643,1383.4772254252018,-297.56836238693614,127.74193548387098,23.225806451612904,345.48387096774195
197,738.1184998171967,1817.8363436790985,1056.4498319636507,58.06451612903226,58.06451612903226,159.67741935483872
198,522.7982791884143,1241.6529371062957,-464.77974162394764,58.06451612903226,69.6774193548387,333.8709677419355
199,879.6558919958809,1404.0168796259884,875.0624827311242,34.83870967741935,162.5806451612903,345.48387096774195
200,-1171.3649375571954,1840.0594479961776,-1130.8484613150283,92.90322580645162,127.74193548387098,217.74193548387098
201,145.03889233034323,1287.0232618849218,757.1765855839392,92.90322580645162,116.12903225806453,159.67741935483872
202,-240.3280220341749,1719.3719100249427,-242.78323205215634,174.19354838709677,162.5806451612903,206.1290322580645
203,920.7525845644717,1529.6055138014394,-986.0906591315685,127.74193548387098,104.51612903225808,415.1612903225806
204,-105.91103633870063,1230.7708550546886,-551.1515656432373,34.83870967741935,46.45161290322581,229.3548387096774
205,-945.7833564545629,1506.8277713692396,770.1666352209897,23.225806451612904,81.29032258064515,148.06451612903226
206,-611.5128133001008,1245.357799838388,-155.688395900977,174.19354838709677,104.51612903225808,333.8709677419355
207,-1234.3504919515944,1721.017094035191,-607.1398161408844,23.225806451612904,174.19354838709677,310.64516129032256
208,-1282.1064105117373,1436.57706816575,-684.1004456634179,92.90322580645162,139.3548387096774,310.64516129032256
209,-1079.074951499473,1367.537866630205,-330.5068875879936,116.12903225806453,139.3548387096774,391.93548387096774
210,1194.2435436047354,1401.6383141807405,493.5540709558037,11.612903225806452,11.612903225806452,124.83870967741936
211,-319.20238872937784,1805.0882965962494,1171.6369318082745,127.74193548387098,104.51612903225808,426.77419354838713
212,-425.99675037671096,1251.4022003743798,-474.33565567391815,23.225806451612904,150.96774193548387,194.51612903225808
213,-1079.5920293839226,1620.3741499402838,-225.94256657372594,11.612903225806452,116.12903225806453,101.61290322580645
214,342.4668632230196,1622.2114854056442,-854.5330620379101,58.06451612903226,11.612903225806452,124.83870967741936
215,-559.2793160592997,1623.2729251390992,-520.2410479122959,81.29032258064515,174.19354838709677,148.06451612903226
216,-210.06666036069888,1332.2304576344545,71.97928698942403,11.612903225806452,92.90322580645162,171.29032258064515
217,-1014.7167190362647,1844.487611767866,-459.5383316784688,92.90322580645162,46.45161290322581,159.67741935483872
218,61.58587194217606,1409.3546410555318,266.4077524973161,92.90322580645162,11.612903225806452,333.8709677419355
219,-401.6984052275889,1501.3999996841194,897.5009046805001,23.225806451612904,46.45161290322581,148.06451612903226
220,837.5027652316239,1314.0655299841324,305.07297246295514,174.19354838709677,174.19354838709677,380.32258064516134
221,-1083.6725292689657,1669.3476541926916,-990.4299441968565,174.19354838709677,11.612903225806452,182.90322580645162
222,13.670990241302938,1643.3076151991854,891.7136961225401,116.12903225806453,81.29032258064515,182.90322580645162
223,950.4974575066127,1303.971863959902,-579.4877722619356,162.5806451612903,150.96774193548387,275.80645161290323
224,413.87232255021013,1296.5289119755198,-421.6369468190825,127.74193548387098,69.6774193548387,206.1290322580645
225,-288.73148980667514,1326.5597683667809,-839.7204977241337,139.3548387096774,69.6774193548387,194.51612903225808
226,62.816933265449926,1201.9514795932298,-360.4330329369627,150.96774193548387,46.45161290322581,275.80645161290323
227,1066.1938454963597,1312.157824184492,-700.6141363138328,162.5806451612903,104.51612903225808,426.77419354838713
228,-409.3955391188629,1242.9520378739414,743.1955337643599,104.51612903225808,116.12903225806453,113.2258064516129
229,-1116.6687007137914,1301.4237212266316,583.4120691958108,104.51612903225808,46.45161290322581,310.64516129032256
230,-1224.66221454612,1614.8375567336138,998.7445849637849,162.5806451612903,162.5806451612903,159.67741935483872
231,966.733759740891,1599.9219158281835,1017.2317546199616,174.19354838709677,0.0,148.06451612903226
232,-744.3596720109772,1458.4553751365997,275.50740104892293,81.29032258064515,104.51612903225808,124.83870967741936
233,308.4106061992909,1401.6886802309805,-780.2882273529184,150.96774193548387,104.51612903225808,113.2258064516129
234,-1194.313472307688,1839.0929706251952,1156.6465599900948,139.3548387096774,34.83870967741935,264.19354838709677
235,767.0566091869207,1659.503246908697,-63.35255033286149,11.612903225806452,46.45161290322581,357.0967741935484
236,1113.3950077116176,1701.591813871758,915.270291301425,34.83870967741935,150.96774193548387,194.51612903225808
237,269.79431819195946,1303.028210043745,111.91752219076818,116.12903225806453,81.29032258064515,113.2258064516129
238,-1142.1781868283629,1447.416790954988,-108.15107322440127,162.5806451612903,69.6774193548387,415.1612903225806
239,-963.8602217842994,1778.7413809358347,302.2768189659464,81.29032258064515,58.06451612903226,124.83870967741936
240,65.91542087879212,1746.970824766931,1051.9315739395556,46.45161290322581,11.612903225806452,229.3548387096774
241,-314.1435350809333,1225.1970112160138,159.2437976024014,81.29032258064515,127.74193548387098,217.74193548387098
242,-296.92891926452864,1552.6989030751286,79.59169289505166,46.45161290322581,11.612903225806452,322.258064516129
243,718.4536922179248,1493.5122018617608,4.589672990416638,23.225806451612904,127.74193548387098,357.0967741935484
244,-221.57725783467654,1737.1213868657926,569.3176768413139,58.06451612903226,127.74193548387098,438.38709677419354
245,666.501404668917,1551.6446393254782,-456.36718041462376,127.74193548387098,139.3548387096774,368.7096774193548
246,-1306.8138252113833,1553.946291555979,-36.382149866697056,46.45161290322581,34.83870967741935,403.5483870967742
247,353.43902392434796,1206.9231386013673,640.676798555652,58.06451612903226,81.29032258064515,217.74193548387098
248,-1039.8889230865589,1648.1276359020128,22.627553636719533,69.6774193548387,162.5806451612903,357.0967741935484
249,300.9786373781116,1435.7173454321812,218.88376392458807,104.51612903225808,139.3548387096774,391.93548387096774
250,-927.6675267418236,1358.7113035855307,-665.6372258028043,69.6774193548387,58.06451612903226,345.48387096774195
251,-1063.3205260452155,1664.678927916063,-992.637837777099,127.74193548387098,46.45161290322581,275.80645161290323
252,185.92548923647598,1445.475935598281,453.3925477130866,162.5806451612903,58.06451612903226,391.93548387096774
253,-1302.1278974273985,1497.3195867147797,41.266416234813086,34.83870967741935,116.12903225806453,101.61290322580645
254,-171.22031777759315,1222.4942263717974,119.95862811538949,11.612903225806452,58.06451612903226,426.77419354838713
255,-59.868673030170605,1336.4192181833562,333.33397184667996,34.83870967741935,139.3548387096774,310.64516129032256
256,-625.7270891337063,1350.634294813721,316.80522112357073,116.12903225806453,92.90322580645162,182.90322580645162
257,-1126.4883725169766,1521.8884427071312,-109.72839099701605,34.83870967741935,81.29032258064515,345.48387096774195
258,297.4583034335879,1380.1857237775625,351.016411286564,104.51612903225808,104.51612903225808,299.03225806451616
259,1220.4023869397288,1475.4885936834619,780.0258878241797,150.96774193548387,58.06451612903226,148.06451612903226
260,-982.7110103264296,1349.548571803376,194.2232034851413,81.29032258064515,139.3548387096774,287.41935483870964
261,-975.2904662811542,1845.3024063668308,614.2973220512362,116.12903225806453,34.83870967741935,438.38709677419354
262,339.91052866351714,1376.3324338657408,179.30504486653513,81.29032258064515,46.45161290322581,206.1290322580645
263,-49.79529650344432,1474.0739999801986,402.42483682136924,174.19354838709677,11.612903225806452,101.61290322580645
264,927.6306542443027,1808.986269657507,-337.7939861426352,162.5806451612903,69.6774193548387,101.61290322580645
265,-406.31955256438806,1805.1223354634083,423.839427472277,92.90322580645162,46.45161290322581,357.0967741935484
266,767.8849782549522,1657.563667526079,-1059.0726164869118,34.83870967741935,162.5806451612903,113.2258064516129
267,-47.61641895208282,1202.007914654528,196.92893509949732,46.45161290322581,11.612903225806452,124.83870967741936
268,742.8646244583258,1224.8567774751161,-177.7758914024007,174.19354838709677,162.5806451612903,148.06451612903226
269,547.1809364708305,1682.346173778425,61.40788887592805,69.6774193548387,34.83870967741935,357.0967741935484
270,1029.6617184024021,1749.871959130369,44.95638743803152,139.3548387096774,127.74193548387098,171.29032258064515
271,1156.5513830747846,1621.4024853937747,-647.1843346144361,46.45161290322581,104.51612903225808,299.03225806451616
